proyecto,barrio_colonia,ciudad,unidad,tipo,tipologia,recamaras,alberca,superficie_m2,precio,moneda,estado,piso,fecha_revision,url_drive
DISTRITO PLAYA,Little Italy,Playa del Carmen,205,LOFT,LOFT,1,,47.43,180000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-1RZx8byXIODxHhYAGR7A5aSKqMY0dLd
DISTRITO PLAYA,Little Italy,Playa del Carmen,303,,,,,46.64,179000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-1RZx8byXIODxHhYAGR7A5aSKqMY0dLd
DISTRITO PLAYA,Little Italy,Playa del Carmen,305,LOFT,LOFT,1,,47.43,180000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1-1RZx8byXIODxHhYAGR7A5aSKqMY0dLd
XIXA,West South,Playa del Carmen,101,3 REC,3 REC,3,,114.57,4981100.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,102,3 REC,3 REC,3,,114.53,4979540.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,103,2 REC,2 REC,2,,75.86,2958540.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,86,2 REC,2 REC,2,,86.7,3641400.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,201,3 REC,3 REC,3,,114.57,4981100.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,202,3 REC,3 REC,3,,114.44,4976000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,75,2 REC,2 REC,2,,75.86,2958540.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,77,2 REC,2 REC,2,,77.25,3012750.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,71,2 REC,2 REC,2,,71.6,2792400.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,114,3 REC,3 REC,3,,114.57,4981100.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,401,3 REC,3 REC,3,,114.57,5364240.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,402,3 REC,3 REC,3,,114.44,5358780.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,403,2 REC,2 REC,2,,75.86,3186120.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,404,2 REC,2 REC,2,,77.25,3244500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,405,2 REC,2 REC,2,,71.6,3007200.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,501,3 REC,3 REC,3,,114.57,5364240.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,502,3 REC,3 REC,3,,114.44,5358780.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,503,2 REC,2 REC,2,,75.86,3186120.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,504,2 REC,2 REC,2,,77.25,3244500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,505,2 REC,2 REC,2,,71.6,3007200.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,601,3 REC,3 REC,3,,114.57,5364240.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,602,3 REC,3 REC,3,,114.44,5358780.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,603,2 REC,2 REC,2,,75.86,3215940.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,604,2 REC,2 REC,2,,77.25,3244500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,605,2 REC,2 REC,2,,71.6,3007200.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,01,,,,,72.41,2994600.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
XIXA,West South,Playa del Carmen,02,,,,,40.26,1869350.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1BJZsyZMPsiDnIcW2gFJ1o0__ttZbG3UL
WAYE,Tulum Downtown,Tulum,86,2 REC,2 REC,2,,126.8,54149.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,201,1 REC,1 REC,1,,56.6,56992.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,62,LOFT,LOFT,1,,62.3,70221.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,60,1 REC,1 REC,1,,60.7,54767.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,90,2 REC,2 REC,2,,90.1,52568.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,34,ESTUDIO,ESTUDIO,0,,40.7,74545.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,103,2 REC,2 REC,2,,126.8,54149.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,105,2 REC,2 REC,2,,126.8,54149.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,203,2 REC,2 REC,2,,24.5,58920.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,205,2 REC,2 REC,2,,24.5,58920.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,206,1 REC,1 REC,1,,56.6,56992.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,204,2 REC,2 REC,2,,24.5,58920.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,303,2 REC,2 REC,2,,24.5,61119.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,304,2 REC,2 REC,2,,24.5,61119.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,305,2 REC,2 REC,2,,24.5,61119.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,306,1 REC,1 REC,1,,56.6,59191.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,302,1 REC,1 REC,1,,56.6,59191.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,301,LOFT,LOFT,1,,62.3,70221.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,402,1 REC,1 REC,1,,60.7,54767.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,404,2 REC,2 REC,2,,90.1,52568.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,405,2 REC,2 REC,2,,90.1,52568.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,406,1 REC,1 REC,1,,60.7,54767.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,403,2 REC,2 REC,2,,90.1,52568.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
WAYE,Tulum Downtown,Tulum,401,1 REC,1 REC,1,,60.7,54767.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/15vw3xmfNxUBEEVojMYyqBmvubxdgibtd
BELEHU,Center,Playa del Carmen,305,,,,,39.55,3969300.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,285,,,,,312.08,4285312.08,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,446,,,,,145.64,3446145.64,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,353,,,,,220.6,3353875.14,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,927,,,,,392.56,3927392.56,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,914,,,,,,2914667.56,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,758,,,,,212.8,2758212.8,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,466,,,,,,3466940.26,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,730,,,,,306.6,2730306.6,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,275,,,,,107.64,3275107.64,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,864,,,,,256.36,2864256.36,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,537,,,,,316.3,3537695.98,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,786,,,,,119.0,2786119.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,341,,,,,,3341992.5,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,951,,,,,35.64,2951035.64,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,832,,,,,,2832749.36,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,573,,,,,163.86,3573163.86,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,813,,,,,,2813935.18,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,375,,,,,389.92,3375389.92,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,979,,,,,267.4,2979932.06,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,860,,,,,475.52,2860475.52,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,608,,,,,451.7,3608451.7,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,841,,,,,15.3,2841841.38,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,408,,,,,137.9,3408787.34,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,024,,,,,320.0,3024672.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,903,,,,,325.04,2903325.04,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,614,,,,,245.16,4614245.16,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,054,,,,,68.8,3054918.72,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
BELEHU,Center,Playa del Carmen,932,,,,,401.5,2932401.5,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1A2IqUqNoL1VQWtk1vfBwyX-J12eNjumj
ENDEMICO KUKULKAN,Region 8,Tulum,101,3 REC,3 REC,3,,136.26,5894832.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,103,2 REC,2 REC,2,,88.54,3900043.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,104,2 REC,2 REC,2,,121.91,5008636.0,USD,DISPONIBLE,PB,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,201,3 REC,3 REC,3,,112.03,4920500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,205,2 REC,2 REC,2,,83.19,4161500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,207,2 REC,2 REC,2,,83.19,4161500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,209,2 REC,2 REC,2,,85.29,4299000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,210,2 REC,2 REC,2,,68.11,3419000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,211,1 REC,1 REC,1,,61.47,2999000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,212,1 REC,1 REC,1,,61.47,2999000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,213,2 REC,2 REC,2,,68.11,3419000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,214,1 REC,1 REC,1,,71.71,3299000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,216,2 REC,2 REC,2,,83.19,4161500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,217,2 REC,2 REC,2,,64.33,3302879.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,218,2 REC,2 REC,2,,83.19,4161500.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,301,3 REC,3 REC,3,,109.29,4966175.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,305,2 REC,2 REC,2,,83.19,4202100.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,309,2 REC,2 REC,2,,77.75,4110750.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,310,1 REC,1 REC,1,,60.73,2999000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,313,1 REC,1 REC,1,,60.73,2999000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,314,1 REC,1 REC,1,,63.88,3145485.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,316,2 REC,2 REC,2,,83.19,4202100.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,317,2 REC,2 REC,2,,64.33,3332879.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,403,PENTHOUSE,PENTHOUSE,2,,128.66,5348360.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,410,1 REC,1 REC,1,,53.81,2853556.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,411,2 REC,2 REC,2,,90.78,4503555.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,419,PENTHOUSE,PENTHOUSE,3,,167.2,6652838.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,420,PENTHOUSE,PENTHOUSE,2,,128.66,5348360.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,421,PENTHOUSE,PENTHOUSE,2,,128.66,5348360.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
ENDEMICO KUKULKAN,Region 8,Tulum,422,PENTHOUSE,PENTHOUSE,3,,221.18,7400000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1UPSFLjqlBUCJmuf3X5KUbbDHvloW1BJt
COSTALINA,Coco beach,Playa del Carmen,101,ESTUDIO,ESTUDIO,0,,60.73,2915214.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,102,1 REC,1 REC,1,,55.5,2830305.0,USD,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,103,1 REC,1 REC,1,,55.5,2915213.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,201,1 REC,1 REC,1,,45.5,2724169.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,202,1 REC,1 REC,1,,45.5,2620177.0,USD,APARTADA,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,203,1 REC,1 REC,1,,45.5,2620177.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,204,1 REC,1 REC,1,,45.5,2724169.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,301,1 REC,1 REC,1,,45.5,2871687.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,302,1 REC,1 REC,1,,45.5,2687083.0,USD,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,303,1 REC,1 REC,1,,45.5,2767695.0,USD,VENDIDA,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,304,1 REC,1 REC,1,,45.5,2871687.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,401,1 REC,1 REC,1,,45.5,3019205.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
COSTALINA,Coco beach,Playa del Carmen,402,1 REC,1 REC,1,,45.5,2915213.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JHWlyS3uGXXoac4W8ycSpss_kplIcR9Z
